SEXO,RAÇA,ESTADO_CIVIL,ESCOLARIDADE,IDADE,OCUPAÇÂO,RENDIMENTO,OCUPAÇÂO_1,OCUPAÇÂO_2,OCUPAÇÂO_3
1,1,1,10,40,7231,D,7,72,723
1,4,2,10,39,8321,E,8,83,832
2,1,1,10,40,9111,E,9,91,911
1,4,1,6,37,7213,D,7,72,721
2,1,1,10,31,5311,E,5,53,531
1,1,1,7,31,5414,D,5,54,541
2,1,1,7,26,0000,E,0,0,0
1,1,5,5,37,9211,E,9,92,921
2,4,5,5,31,9211,E,9,92,921
1,1,5,7,36,5245,D,5,52,524
2,1,5,10,31,5223,E,5,52,522
1,1,1,7,44,0000,D,0,0,0
1,2,1,7,40,9313,D,9,93,931
2,4,1,5,38,1420,E,1,14,142
1,4,1,7,40,7112,E,7,71,711
1,1,1,3,53,7213,E,7,72,721
1,1,1,10,45,0000,B,0,0,0
1,4,1,10,32,4321,E,4,43,432
2,4,1,10,46,5211,D,5,52,521
1,4,1,7,50,8332,D,8,83,833
2,1,5,10,21,5212,E,5,52,521
2,4,1,10,27,6111,E,6,61,611
1,4,1,8,42,7231,D,7,72,723
1,1,5,7,48,5414,E,5,54,541
1,1,1,7,52,9211,E,9,92,921
1,4,5,10,39,7413,D,7,74,741
1,4,1,2,31,6111,E,6,61,611
1,4,1,5,27,6111,E,6,61,611
1,2,1,7,29,9520,D,9,95,952
1,4,1,5,49,7112,E,7,71,711
1,4,5,5,23,6130,E,6,61,613
1,4,1,5,49,9214,E,9,92,921
1,3,5,7,24,9214,E,9,92,921
1,4,5,5,44,5221,E,5,52,522
2,4,5,6,35,5223,E,5,52,522
1,4,5,5,27,9112,E,9,91,911
1,4,5,5,50,7112,D,7,71,711
2,4,1,10,36,3221,D,3,32,322
1,4,1,7,37,6114,E,6,61,611
1,1,5,6,35,5414,E,5,54,541
1,1,4,3,55,9214,E,9,92,921
2,1,5,7,22,5142,E,5,51,514
1,1,5,7,21,7125,E,7,71,712
2,1,1,10,26,4226,D,4,42,422
2,4,4,11,45,2341,D,2,23,234
1,2,2,3,49,0000,D,0,0,0
1,4,5,5,22,4132,E,4,41,413
1,1,1,5,31,9520,C,9,95,952
2,1,1,5,27,5221,D,5,52,522
1,4,5,5,42,9211,E,9,92,921
1,1,1,10,36,5414,E,5,54,541
2,1,4,10,44,4110,E,4,41,411
1,4,5,7,38,1412,D,1,14,141
2,4,5,6,53,9111,E,9,91,911
1,1,1,10,43,3332,E,3,33,333
2,4,1,10,50,3332,E,3,33,333
2,4,1,7,30,8153,E,8,81,815
2,4,5,7,53,8153,E,8,81,815
1,1,5,3,45,7213,E,7,72,721
2,4,1,5,40,6114,E,6,61,611
2,2,5,7,25,9111,E,9,91,911
2,4,1,7,27,9111,E,9,91,911
2,1,5,5,43,9111,E,9,91,911
1,1,5,7,34,2656,E,2,26,265
1,1,1,10,39,3112,C,3,31,311
1,4,4,5,47,9611,E,9,96,961
2,1,5,3,58,9211,E,9,92,921
1,1,1,4,47,4110,E,4,41,411
2,4,1,10,24,5120,D,5,51,512
2,4,1,3,47,9211,E,9,92,921
1,1,5,5,46,5223,D,5,52,522
1,4,1,5,43,6114,E,6,61,611
2,4,5,6,36,9111,E,9,91,911
2,4,5,10,24,5223,E,5,52,522
1,4,1,5,36,7112,D,7,71,711
2,4,1,10,40,5223,E,5,52,522
1,4,1,10,46,5221,D,5,52,522
1,4,1,8,33,5223,E,5,52,522
2,4,1,3,45,9112,E,9,91,911
1,4,5,10,24,3312,D,3,33,331
1,1,1,3,48,5414,D,5,54,541
2,4,1,12,41,2341,C,2,23,234
1,4,1,7,27,5414,E,5,54,541
1,1,5,7,27,9520,E,9,95,952
1,1,1,3,50,9211,E,9,92,921
2,1,5,10,22,5223,E,5,52,522
1,1,5,10,21,5223,E,5,52,522
1,2,1,10,52,8321,C,8,83,832
2,4,1,5,33,6114,E,6,61,611
1,4,1,1,40,6130,E,6,61,613
1,4,1,7,23,5163,D,5,51,516
2,4,5,11,34,5141,E,5,51,514
1,4,5,10,24,5223,E,5,52,522
1,4,1,7,30,8322,E,8,83,832
2,4,1,7,26,9111,E,9,91,911
1,1,5,10,29,9211,D,9,92,921
2,1,1,3,56,5120,E,5,51,512
1,1,1,1,59,9211,E,9,92,921
1,4,1,5,47,5223,E,5,52,522
1,4,5,5,37,5414,E,5,54,541
1,4,5,5,26,9211,E,9,92,921
1,4,1,6,59,9211,E,9,92,921
2,4,1,5,46,9211,E,9,92,921
1,4,5,5,21,6114,E,6,61,611
2,1,5,9,58,2341,C,2,23,234
2,4,1,6,40,9211,E,9,92,921
1,4,1,6,40,9211,E,9,92,921
2,3,1,7,33,9211,E,9,92,921
1,2,1,7,25,9313,E,9,93,931
1,4,5,7,27,1412,E,1,14,141
2,1,5,6,45,9111,E,9,91,911
1,1,1,1,36,9313,E,9,93,931
2,4,1,5,36,9211,E,9,92,921
2,4,1,7,23,5142,E,5,51,514
2,4,5,6,33,5120,E,5,51,512
1,4,5,10,22,4321,E,4,43,432
1,1,1,1,34,9211,E,9,92,921
1,4,5,10,29,7112,E,7,71,711
1,1,1,4,51,5414,D,5,54,541
1,4,1,2,34,9333,E,9,93,933
1,4,1,7,29,9622,E,9,96,962
2,4,4,10,32,9112,E,9,91,911
2,1,5,10,21,5223,E,5,52,522
2,4,5,6,47,0000,E,0,0,0
2,4,5,11,45,3221,D,3,32,322
1,4,1,1,56,9211,E,9,92,921
1,1,1,10,34,5414,D,5,54,541
1,1,1,10,45,7131,E,7,71,713
1,4,1,3,52,1221,C,1,12,122
2,1,1,3,48,3343,E,3,33,334
2,4,5,5,27,9211,E,9,92,921
2,4,1,6,54,9211,E,9,92,921
1,4,5,5,28,5414,D,5,54,541
1,2,5,6,21,7512,E,7,75,751
1,4,1,5,35,7112,E,7,71,711
1,4,1,5,53,5211,E,5,52,521
1,4,5,7,30,6225,E,6,62,622
2,4,1,3,58,3311,E,3,33,331
1,4,1,5,41,8332,E,8,83,833
1,4,1,7,26,9211,E,9,92,921
2,1,1,7,23,9211,E,9,92,921
1,4,1,10,33,8321,E,8,83,832
1,4,5,6,26,9611,E,9,96,961
2,4,5,5,24,9112,E,9,91,911
1,4,5,7,35,7231,E,7,72,723
1,4,5,6,29,5414,E,5,54,541
1,4,5,5,29,9313,E,9,93,931
1,4,5,10,46,4226,D,4,42,422
1,1,1,5,55,4110,E,4,41,411
2,1,5,10,35,2635,D,2,26,263
1,1,1,7,24,9211,E,9,92,921
2,1,1,10,22,9211,E,9,92,921
2,1,1,10,42,8153,E,8,81,815
1,2,1,5,31,9211,E,9,92,921
2,4,1,6,25,9211,E,9,92,921
1,4,1,7,51,6130,E,6,61,613
1,4,1,6,51,7233,D,7,72,723
1,4,5,7,35,6114,E,6,61,611
2,4,5,5,29,6114,E,6,61,611
1,1,1,10,54,7511,E,7,75,751
2,4,1,10,41,5243,E,5,52,524
2,4,1,6,36,9111,E,9,91,911
1,4,1,5,42,7231,E,7,72,723
2,3,1,6,33,5120,E,5,51,512
1,2,1,5,28,7112,E,7,71,711
2,4,5,10,24,6114,E,6,61,611
1,1,5,10,35,7511,E,7,75,751
2,1,5,10,49,1420,D,1,14,142
2,1,1,10,31,4321,E,4,43,432
1,1,1,10,39,3322,D,3,33,332
2,4,5,10,21,5223,E,5,52,522
1,1,5,10,35,3332,D,3,33,333
2,4,5,10,21,5120,D,5,51,512
2,4,5,7,23,0000,E,0,0,0
1,4,5,10,26,4226,D,4,42,422
1,4,5,7,28,1412,E,1,14,141
2,1,2,5,30,1431,E,1,14,143
2,1,1,10,40,1420,A,1,14,142
1,1,1,11,53,1420,A,1,14,142
2,1,1,10,25,2341,E,2,23,234
1,1,1,5,29,8321,E,8,83,832
1,1,1,7,30,4321,E,4,43,432
1,4,3,7,44,9112,E,9,91,911
1,4,1,5,48,7112,D,7,71,711
1,4,5,10,23,9313,E,9,93,931
2,1,5,10,25,5311,E,5,53,531
1,1,5,10,38,5223,E,5,52,522
2,1,5,10,22,9111,E,9,91,911
1,4,1,5,44,7112,E,7,71,711
1,2,5,6,41,7213,E,7,72,721
2,2,5,7,43,9111,E,9,91,911
2,4,1,12,29,2221,B,2,22,222
1,4,1,10,35,5163,E,5,51,516
2,1,2,11,32,2341,D,2,23,234
2,1,3,10,50,3343,E,3,33,334
1,4,1,10,38,5221,D,5,52,522
2,4,5,10,25,5211,E,5,52,521
1,4,3,10,29,5211,E,5,52,521
2,4,4,1,53,9213,E,9,92,921
2,1,1,6,51,5120,E,5,51,512
2,1,5,10,31,2342,E,2,23,234
2,4,5,5,30,9111,E,9,91,911
1,4,1,11,40,2330,B,2,23,233
2,4,5,10,40,9611,E,9,96,961
2,1,1,7,39,5243,E,5,52,524
1,1,1,7,43,8322,D,8,83,832
1,1,5,5,53,5212,D,5,52,521
1,4,5,5,41,6130,E,6,61,613
1,1,5,7,24,3322,E,3,33,332
2,1,5,6,34,9111,E,9,91,911
1,1,5,5,39,9211,E,9,92,921
1,1,1,10,30,9211,E,9,92,921
1,1,1,11,35,8322,E,8,83,832
2,1,1,11,45,2341,D,2,23,234
1,4,1,5,49,6114,E,6,61,611
2,1,5,7,24,6114,E,6,61,611
1,4,5,7,22,6114,E,6,61,611
2,1,1,6,44,6114,E,6,61,611
2,4,5,6,45,9111,E,9,91,911
1,4,1,5,37,6114,E,6,61,611
2,4,1,6,35,9211,E,9,92,921
1,2,5,10,23,6121,E,6,61,612
2,1,1,10,40,9621,E,9,96,962
1,4,1,10,39,4110,E,4,41,411
1,4,1,5,46,7131,E,7,71,713
2,1,5,10,53,5321,E,5,53,532
2,4,1,10,42,4110,E,4,41,411
2,4,5,10,36,9112,E,9,91,911
1,4,5,8,35,9334,E,9,93,933
1,4,1,7,40,8322,D,8,83,832
1,4,3,9,51,5414,C,5,54,541
2,4,5,11,23,2341,E,2,23,234
2,4,5,12,45,2341,D,2,23,234
2,1,1,6,32,9211,E,9,92,921
1,4,1,6,34,9211,E,9,92,921
1,2,5,2,42,9213,E,9,92,921
1,1,5,5,33,7522,E,7,75,752
1,1,5,5,28,9333,E,9,93,933
2,1,3,10,43,5321,D,5,53,532
2,1,1,12,45,2330,B,2,23,233
1,4,1,10,51,7126,D,7,71,712
1,1,1,5,41,5153,E,5,51,515
1,4,5,10,36,8321,D,8,83,832
1,4,5,5,34,7411,E,7,74,741
1,1,5,7,27,5120,E,5,51,512
2,1,5,7,31,5120,E,5,51,512
1,1,2,11,36,5321,B,5,53,532
1,1,1,11,28,2341,C,2,23,234
2,1,1,12,25,3253,D,3,32,325
1,1,5,7,33,7112,D,7,71,711
1,1,5,10,23,9313,D,9,93,931
1,4,5,7,32,5141,E,5,51,514
2,4,5,10,34,2341,E,2,23,234
2,4,1,11,46,2342,D,2,23,234
1,4,1,7,40,9211,E,9,92,921
2,1,1,10,36,9211,E,9,92,921
2,4,1,10,24,5243,D,5,52,524
1,1,1,5,35,7112,D,7,71,711
2,1,1,5,35,9112,E,9,91,911
1,4,5,5,46,6114,E,6,61,611
2,4,5,5,40,9211,E,9,92,921
1,4,1,2,56,5211,E,5,52,521
1,4,1,5,34,9621,E,9,96,962
1,4,5,7,28,8322,D,8,83,832
2,4,2,7,48,9111,E,9,91,911
2,4,5,6,26,9111,E,9,91,911
1,4,5,6,27,9622,E,9,96,962
1,4,5,10,25,6114,E,6,61,611
1,4,5,10,30,6111,E,6,61,611
1,1,5,7,25,8321,D,8,83,832
2,1,1,7,38,5141,E,5,51,514
1,1,3,5,40,6130,E,6,61,613
1,3,5,10,23,5223,E,5,52,522
2,1,1,5,38,9111,E,9,91,911
1,1,5,5,43,6114,E,6,61,611
1,4,5,1,22,9211,E,9,92,921
1,4,5,7,21,7512,E,7,75,751
1,1,5,10,25,9211,E,9,92,921
1,4,5,5,29,9211,E,9,92,921
2,4,3,7,55,9211,E,9,92,921
1,1,5,8,28,9211,E,9,92,921
1,1,1,11,46,2656,B,2,26,265
2,4,1,11,49,4110,D,4,41,411
1,1,1,8,46,3322,D,3,33,332
2,1,1,5,45,9211,E,9,92,921
1,4,1,10,23,9211,E,9,92,921
2,1,1,10,22,9211,E,9,92,921
1,4,1,5,49,9211,E,9,92,921
1,1,3,10,35,3522,D,3,35,352
2,1,2,10,37,3253,E,3,32,325
1,4,5,3,50,5414,D,5,54,541
1,4,1,5,47,7112,E,7,71,711
1,1,5,6,51,9611,E,9,96,961
1,1,5,5,21,9611,E,9,96,961
1,2,5,5,28,9611,E,9,96,961
1,1,5,6,39,9622,E,9,96,962
1,1,1,7,28,7512,E,7,75,751
1,4,5,7,38,7412,E,7,74,741
1,1,5,7,35,8321,E,8,83,832
1,4,5,6,24,9211,E,9,92,921
1,1,5,1,22,7112,E,7,71,711
1,4,1,7,27,8321,D,8,83,832
1,4,1,5,37,9313,E,9,93,931
2,1,5,7,40,9111,E,9,91,911
2,2,5,5,41,9611,E,9,96,961
1,4,5,10,34,4110,E,4,41,411
2,4,5,10,22,9111,E,9,91,911
1,4,3,10,33,5221,E,5,52,522
2,4,1,5,30,9313,E,9,93,931
1,4,5,7,22,7411,D,7,74,741
2,4,1,7,34,7511,E,7,75,751
2,1,1,5,55,7511,D,7,75,751
2,4,5,5,38,9111,E,9,91,911
1,3,5,5,44,9520,E,9,95,952
1,4,5,7,29,9112,E,9,91,911
2,4,5,5,29,9111,E,9,91,911
1,4,1,2,33,9211,E,9,92,921
1,1,1,4,55,8321,E,8,83,832
2,4,3,10,49,5321,E,5,53,532
1,1,5,10,57,7231,D,7,72,723
1,4,5,5,24,9211,E,9,92,921
1,4,5,5,26,9211,E,9,92,921
2,4,1,2,47,9211,E,9,92,921
1,4,1,2,45,9211,E,9,92,921
1,4,1,10,26,4321,E,4,43,432
2,4,1,10,29,5223,E,5,52,522
1,4,2,10,40,5223,C,5,52,522
1,1,5,10,28,5223,E,5,52,522
2,1,5,10,22,5230,E,5,52,523
1,4,1,10,28,5221,E,5,52,522
1,1,5,7,24,0000,E,0,0,0
2,4,5,10,23,5223,E,5,52,522
1,2,5,7,25,0000,E,0,0,0
1,5,1,5,38,6111,E,6,61,611
1,1,1,2,57,5414,E,5,54,541
2,1,5,10,49,4110,D,4,41,411
1,1,1,10,37,5223,E,5,52,522
2,1,1,5,36,5120,E,5,51,512
1,4,1,5,40,9313,E,9,93,931
1,2,5,6,25,9332,E,9,93,933
2,4,5,10,48,9520,E,9,95,952
2,1,1,5,42,9112,E,9,91,911
1,4,1,6,41,7112,D,7,71,711
1,4,1,7,48,3123,C,3,31,312
1,4,1,11,23,2261,B,2,22,226
1,1,1,5,59,9622,E,9,96,962
2,1,1,7,50,9112,E,9,91,911
2,2,5,2,21,9111,E,9,91,911
1,1,5,2,23,9313,E,9,93,931
2,4,1,11,35,2341,E,2,23,234
1,4,1,10,47,4110,E,4,41,411
2,1,5,5,36,9111,E,9,91,911
2,1,4,5,54,0000,D,0,0,0
2,1,5,10,28,5243,E,5,52,524
1,1,1,5,36,7213,D,7,72,721
1,4,5,5,42,6111,E,6,61,611
2,4,5,10,28,2341,E,2,23,234
1,1,1,1,23,6121,E,6,61,612
2,4,5,6,26,9111,E,9,91,911
1,4,5,6,25,6111,E,6,61,611
2,4,1,5,45,5211,E,5,52,521
1,2,1,5,43,5141,E,5,51,514
1,2,5,5,25,9520,E,9,95,952
1,1,5,5,21,9612,E,9,96,961
1,1,5,8,23,9612,E,9,96,961
1,4,1,6,30,8322,E,8,83,832
1,4,5,5,37,5414,E,5,54,541
1,4,5,7,28,5414,E,5,54,541
1,1,5,6,36,7231,E,7,72,723
1,4,1,5,32,9333,E,9,93,933
1,1,1,10,26,0000,E,0,0,0
1,1,2,10,35,4110,D,4,41,411
2,4,5,10,21,5223,E,5,52,522
1,4,1,7,51,5414,E,5,54,541
2,4,1,10,49,5223,E,5,52,522
2,1,5,10,21,5223,E,5,52,522
1,1,3,6,30,5222,D,5,52,522
1,4,5,7,25,9112,E,9,91,911
1,4,1,6,34,9520,E,9,95,952
2,1,5,10,34,2342,E,2,23,234
2,4,5,5,53,9211,E,9,92,921
1,4,5,10,38,9211,E,9,92,921
2,4,5,7,50,3253,E,3,32,325
1,4,1,10,34,3115,D,3,31,311
2,1,1,11,37,2636,E,2,26,263
1,1,1,11,39,2636,D,2,26,263
2,1,1,5,57,5230,E,5,52,523
1,1,5,10,21,1420,E,1,14,142
1,1,1,7,25,9623,D,9,96,962
1,4,5,7,26,7413,C,7,74,741
1,1,1,5,40,5131,E,5,51,513
1,4,5,5,29,7213,E,7,72,721
2,4,5,7,29,9112,D,9,91,911
1,1,1,2,34,9211,E,9,92,921
2,1,1,10,27,9211,E,9,92,921
2,3,1,5,52,9112,E,9,91,911
1,4,1,7,51,8322,E,8,83,832
1,4,5,10,23,5223,E,5,52,522
2,1,1,12,52,2330,B,2,23,233
1,4,1,10,22,9313,D,9,93,931
1,2,5,11,24,2631,D,2,26,263
2,4,1,10,52,3221,E,3,32,322
1,4,1,3,53,7112,E,7,71,711
1,4,1,5,40,9214,E,9,92,921
2,1,5,10,33,2341,D,2,23,234
1,1,1,6,50,6114,E,6,61,611
1,2,2,5,24,9313,E,9,93,931
1,1,5,11,26,2262,D,2,22,226
2,4,5,5,47,9111,D,9,91,911
1,1,5,7,30,7231,E,7,72,723
2,1,5,5,35,5120,E,5,51,512
1,4,5,6,21,9313,E,9,93,931
2,1,1,7,47,9412,E,9,94,941
1,4,1,5,45,5221,E,5,52,522
1,4,5,5,39,8321,D,8,83,832
1,4,5,10,28,2651,E,2,26,265
2,4,5,10,28,5223,E,5,52,522
1,4,1,7,35,9334,E,9,93,933
2,1,5,10,21,1219,D,1,12,121
1,4,5,10,23,0000,A,0,0,0
1,4,5,6,26,9211,E,9,92,921
2,1,4,6,54,6114,E,6,61,611
2,4,5,5,35,9111,E,9,91,911
1,4,3,10,48,7412,E,7,74,741
2,4,1,3,55,5120,E,5,51,512
1,4,1,11,33,1346,B,1,13,134
2,4,5,5,48,9111,E,9,91,911
1,1,1,7,43,5221,E,5,52,522
2,1,1,6,47,8153,E,8,81,815
1,4,1,10,32,5223,D,5,52,522
1,4,5,5,39,5243,E,5,52,524
2,4,5,7,34,1219,D,1,12,121
1,4,1,7,25,3253,E,3,32,325
2,1,5,10,42,5243,E,5,52,524
2,1,1,5,36,9211,E,9,92,921
1,1,5,6,26,9211,E,9,92,921
1,2,1,7,33,9622,E,9,96,962
2,1,3,7,47,9211,E,9,92,921
2,2,1,5,31,9211,E,9,92,921
2,4,5,7,45,4226,E,4,42,422
1,4,1,10,33,8322,D,8,83,832
2,4,4,6,51,7511,E,7,75,751
1,4,5,6,31,3513,E,3,35,351
2,1,5,7,26,9334,E,9,93,933
1,4,1,10,35,3253,E,3,32,325
1,4,5,6,39,7233,D,7,72,723
1,4,1,5,43,6121,E,6,61,612
1,2,1,5,35,6114,E,6,61,611
2,4,5,10,31,3253,E,3,32,325
1,2,5,1,30,6111,E,6,61,611
2,4,1,5,56,9611,E,9,96,961
1,4,1,7,46,0000,D,0,0,0
2,4,1,10,38,0000,E,0,0,0
1,4,5,10,21,6114,E,6,61,611
2,1,5,5,52,6114,E,6,61,611
2,4,4,5,30,6114,E,6,61,611
2,1,5,3,54,6114,E,6,61,611
2,1,1,5,41,6114,E,6,61,611
1,4,1,5,38,6114,E,6,61,611
2,2,5,5,25,6114,E,6,61,611
2,2,5,5,24,6114,E,6,61,611
2,4,5,3,55,6114,E,6,61,611
1,4,1,10,48,3343,D,3,33,334
1,4,1,5,34,9621,E,9,96,962
1,1,5,5,39,6114,E,6,61,611
2,4,5,7,44,6114,E,6,61,611
2,4,4,5,50,6114,D,6,61,611
1,4,5,7,22,0000,E,0,0,0
1,1,1,5,42,1311,D,1,13,131
2,4,1,10,31,9621,D,9,96,962
1,1,5,7,31,6114,E,6,61,611
1,1,5,6,29,6114,E,6,61,611
1,1,1,5,35,6114,E,6,61,611
1,4,5,6,23,6114,E,6,61,611
1,4,5,5,31,6111,E,6,61,611
1,2,5,5,46,8322,E,8,83,832
1,4,1,1,42,6114,E,6,61,611
1,1,5,5,27,6114,E,6,61,611
2,4,5,10,33,5245,E,5,52,524
1,1,3,6,34,0000,E,0,0,0
2,4,5,7,33,0000,E,0,0,0
2,1,1,7,22,6114,E,6,61,611
1,1,1,7,24,6114,E,6,61,611
1,4,1,10,33,6114,E,6,61,611
2,4,1,3,50,6114,E,6,61,611
2,4,5,5,48,9112,E,9,91,911
1,1,5,10,37,8322,D,8,83,832
1,4,5,10,34,6130,E,6,61,613
2,1,5,7,27,4110,E,4,41,411
1,4,5,5,26,9211,E,9,92,921
1,1,1,7,43,8332,C,8,83,833
2,1,5,11,30,2359,D,2,23,235
1,1,5,10,36,5211,D,5,52,521
1,4,1,6,30,9313,E,9,93,931
1,1,1,7,35,0000,D,0,0,0
1,4,1,10,49,8332,D,8,83,833
2,4,1,10,31,9112,E,9,91,911
1,4,5,7,24,8341,E,8,83,834
1,4,5,1,36,6114,E,6,61,611
1,1,5,5,35,6114,E,6,61,611
2,1,5,5,36,6114,E,6,61,611
2,1,5,10,27,2341,E,2,23,234
2,1,1,6,31,6114,E,6,61,611
1,4,5,5,43,6130,E,6,61,613
1,4,1,1,48,6114,E,6,61,611
1,1,1,3,50,6114,E,6,61,611
2,4,1,5,38,9211,E,9,92,921
2,4,1,7,32,5120,E,5,51,512
1,1,1,10,32,0000,E,0,0,0
1,2,5,5,24,6130,E,6,61,613
1,1,5,10,22,6114,E,6,61,611
1,4,1,3,59,6114,E,6,61,611
1,4,5,5,29,8322,D,8,83,832
2,4,5,7,32,9211,E,9,92,921
1,1,5,10,26,6114,E,6,61,611
1,4,5,7,28,9313,E,9,93,931
1,4,5,6,22,6114,E,6,61,611
1,1,5,6,22,6114,E,6,61,611
1,1,1,3,48,6114,E,6,61,611
2,1,1,7,40,6114,E,6,61,611
1,1,5,5,31,0000,E,0,0,0
2,4,1,3,44,6114,E,6,61,611
1,1,5,5,27,0000,E,0,0,0
1,4,5,6,30,6130,E,6,61,613
1,1,5,5,36,7111,D,7,71,711
1,4,1,10,29,3253,E,3,32,325
2,1,1,3,55,6114,E,6,61,611
2,1,1,10,30,9112,E,9,91,911
1,4,5,7,23,6114,E,6,61,611
2,4,2,5,43,9111,E,9,91,911
2,4,1,7,40,5120,E,5,51,512
1,1,5,7,38,1420,E,1,14,142
2,1,5,7,39,1420,D,1,14,142
2,4,4,7,45,9111,E,9,91,911
1,2,2,6,32,6114,E,6,61,611
1,1,2,10,24,6114,E,6,61,611
1,1,5,5,32,6114,E,6,61,611
1,1,5,5,37,6114,E,6,61,611
1,1,5,6,47,6114,E,6,61,611
2,4,1,6,32,6114,E,6,61,611
1,1,1,10,39,3323,E,3,33,332
1,1,1,7,24,6114,E,6,61,611
1,2,5,5,30,6114,E,6,61,611
2,2,5,5,40,6114,E,6,61,611
2,1,1,10,39,9112,E,9,91,911
1,4,1,5,40,6130,E,6,61,613
2,1,1,10,46,9112,E,9,91,911
1,4,1,7,49,5221,E,5,52,522
2,4,4,2,55,9111,E,9,91,911
1,1,5,10,43,5414,E,5,54,541
1,4,5,5,24,9211,E,9,92,921
1,4,5,6,23,9211,E,9,92,921
1,2,5,6,36,8322,E,8,83,832
1,4,1,10,46,0411,C,0,4,41
1,4,1,6,39,6114,E,6,61,611
2,1,5,2,21,6114,E,6,61,611
2,2,1,2,49,6114,E,6,61,611
2,1,5,1,40,6114,E,6,61,611
2,4,5,10,26,6114,E,6,61,611
1,4,5,2,22,6114,E,6,61,611
1,4,5,7,32,7411,D,7,74,741
1,4,5,5,54,0000,E,0,0,0
1,4,5,1,29,6114,E,6,61,611
1,4,5,2,46,5221,E,5,52,522
1,1,1,5,48,6114,D,6,61,611
1,1,5,10,22,5414,E,5,54,541
1,4,1,1,50,6114,E,6,61,611
1,1,1,3,44,6114,E,6,61,611
2,1,1,5,33,6114,E,6,61,611
1,4,5,5,39,6114,E,6,61,611
2,4,5,5,27,9329,E,9,93,932
1,4,5,5,40,0000,E,0,0,0
1,2,5,2,30,9332,E,9,93,933
1,4,1,5,35,0000,E,0,0,0
1,4,1,6,47,6130,E,6,61,613
1,4,1,5,37,6114,E,6,61,611
1,4,1,7,41,7112,E,7,71,711
2,1,1,7,37,3221,E,3,32,322
1,2,1,7,39,6130,E,6,61,613
1,4,1,5,34,6111,E,6,61,611
1,4,5,10,26,4132,E,4,41,413
1,1,2,6,59,6114,E,6,61,611
2,4,5,10,21,2342,E,2,23,234
2,4,1,5,43,6114,E,6,61,611
1,4,1,5,47,6114,E,6,61,611
1,4,5,1,21,9211,E,9,92,921
1,2,5,1,42,6114,E,6,61,611
2,4,5,5,33,6114,E,6,61,611
2,1,5,6,36,6114,E,6,61,611
1,1,5,5,27,6114,E,6,61,611
2,4,5,5,24,6114,E,6,61,611
1,5,5,10,30,6114,E,6,61,611
1,4,1,10,26,6114,E,6,61,611
1,1,1,5,29,6114,E,6,61,611
1,4,5,5,34,6111,E,6,61,611
1,4,5,7,45,5211,E,5,52,521
1,4,5,10,25,9621,E,9,96,962
1,1,5,1,29,6114,E,6,61,611
2,4,2,10,31,4110,E,4,41,411
1,4,5,10,29,5414,E,5,54,541
1,4,3,5,42,6111,E,6,61,611
1,1,1,7,32,6114,E,6,61,611
2,4,5,10,22,0000,E,0,0,0
1,4,1,5,52,0000,E,0,0,0
1,2,5,7,24,6114,E,6,61,611
1,2,5,6,23,6114,E,6,61,611
1,1,1,5,34,6121,E,6,61,612
2,4,5,7,21,9111,E,9,91,911
2,4,1,2,59,9211,E,9,92,921
1,4,5,7,22,9211,E,9,92,921
1,4,1,5,53,0000,E,0,0,0
1,4,5,5,38,9313,E,9,93,931
1,4,1,3,59,6114,E,6,61,611
1,4,5,2,28,6114,E,6,61,611
1,4,5,5,43,0000,E,0,0,0
1,1,5,1,28,6114,E,6,61,611
2,1,5,6,24,6114,E,6,61,611
1,4,1,5,44,0000,E,0,0,0
1,1,1,10,46,6121,E,6,61,612
1,4,1,5,40,9211,E,9,92,921
1,4,1,10,35,8322,D,8,83,832
1,4,1,2,36,6112,E,6,61,611
2,4,1,6,40,6114,E,6,61,611
2,1,5,5,24,6114,E,6,61,611
1,1,1,6,42,6121,D,6,61,612
2,1,5,10,39,6114,E,6,61,611
2,4,4,3,46,5131,E,5,51,513
1,4,5,5,37,6114,E,6,61,611
1,4,5,5,22,9212,E,9,92,921
2,4,4,5,35,9111,E,9,91,911
1,4,1,2,53,6130,E,6,61,613
1,4,1,5,51,6114,E,6,61,611
1,4,1,5,42,6114,E,6,61,611
1,1,5,3,52,6114,E,6,61,611
2,4,5,10,50,2635,E,2,26,263
1,4,5,3,56,6130,E,6,61,613
2,4,5,1,57,6114,E,6,61,611
1,4,5,5,37,6130,E,6,61,613
1,4,1,6,45,6114,E,6,61,611
2,1,1,7,35,6114,E,6,61,611
1,1,5,10,31,6114,E,6,61,611
1,4,4,1,57,6114,E,6,61,611
1,4,4,7,49,6114,E,6,61,611
1,4,5,6,31,6114,E,6,61,611
2,4,5,5,36,6114,E,6,61,611
2,4,5,2,35,9112,E,9,91,911
1,4,5,5,58,8322,E,8,83,832
1,1,1,3,43,7112,E,7,71,711
1,1,5,5,26,0000,E,0,0,0
1,1,5,7,28,6114,E,6,61,611
1,1,1,5,53,6114,E,6,61,611
1,2,5,10,24,6114,E,6,61,611
1,1,1,5,40,6114,E,6,61,611
2,4,1,5,38,9112,E,9,91,911
1,4,5,7,33,6114,E,6,61,611
1,4,1,5,33,9112,E,9,91,911
1,1,1,3,43,1311,E,1,13,131
2,1,1,5,36,6114,E,6,61,611
1,1,1,10,26,7231,E,7,72,723
1,1,5,7,27,9333,E,9,93,933
1,1,1,2,42,9211,E,9,92,921
1,4,2,10,47,7231,E,7,72,723
